Match_id,Team 1,Team 2,Winners_inng,Venue,Match Date,Winner,Host_Country,Venue_Team1,Venue_Team2,Innings_Team1,Innings_Team2,Year
1204,New Zealand,Pakistan,1,Mohali,"May 9, 1997",New Zealand,,Neutral,Neutral,First,Second,1997
1205,Pakistan,Sri Lanka,1,Gwalior,"May 12, 1997",Pakistan,India,Neutral,Neutral,First,Second,1997
1206,India,New Zealand,2,Bengaluru,"May 14, 1997",India,India,Home,Away,Second,First,1997
1207,India,Sri Lanka,2,Mumbai,"May 17, 1997",Sri Lanka,India,Home,Away,First,Second,1997
1208,New Zealand,Sri Lanka,1,Hyderabad,"May 20, 1997",Sri Lanka,India,Neutral,Neutral,Second,First,1997
1209,India,Pakistan,1,Chennai,"May 21, 1997",Pakistan,India,Home,Away,Second,First,1997
1210,England,Australia,2,Leeds,"May 22, 1997",England,England,Home,Away,Second,First,1997
1212,Pakistan,Sri Lanka,1,Mohali,"May 24, 1997",Sri Lanka,,Neutral,Neutral,Second,First,1997
1211,England,Australia,2,The Oval,"May 24, 1997",England,England,Home,Away,Second,First,1997
1213,England,Australia,2,Lord's,"May 25, 1997",England,England,Home,Away,Second,First,1997
1214,Pakistan,Sri Lanka,1,Kolkata,"May 27, 1997",Sri Lanka,India,Neutral,Neutral,Second,First,1997
1215,West Indies,Sri Lanka,1,Port of Spain,"Jun 6, 1997",West Indies,West Indies,Home,Away,First,Second,1997
1216,Sri Lanka,Pakistan,1,Colombo,"Jul 14, 1997",Sri Lanka,Sri Lanka,Home,Away,First,Second,1997
1217,Bangladesh,Pakistan,1,Colombo,"Jul 16, 1997",Pakistan,Sri Lanka,Neutral,Neutral,Second,First,1997
1218,Sri Lanka,India,2,Colombo,"Jul 18, 1997",Sri Lanka,Sri Lanka,Home,Away,Second,First,1997
1220,Sri Lanka,Bangladesh,1,Colombo,"Jul 22, 1997",Sri Lanka,Sri Lanka,Home,Away,First,Second,1997
1221,Bangladesh,India,2,Colombo,"Jul 24, 1997",India,Sri Lanka,Neutral,Neutral,First,Second,1997
1222,Sri Lanka,India,2,Colombo,"Jul 26, 1997",Sri Lanka,Sri Lanka,Home,Away,Second,First,1997
1223,Sri Lanka,India,1,Colombo,"Aug 17, 1997",Sri Lanka,Sri Lanka,Home,Away,First,Second,1997
1224,Sri Lanka,India,2,Colombo,"Aug 20, 1997",Sri Lanka,Sri Lanka,Home,Away,Second,First,1997
1226,Sri Lanka,India,1,Colombo,"Aug 24, 1997",Sri Lanka,Sri Lanka,Home,Away,First,Second,1997
1227,India,Pakistan,1,Toronto,"Sep 13, 1997",India,Canada,Neutral,Neutral,First,Second,1997
1228,India,Pakistan,2,Toronto,"Sep 14, 1997",India,Canada,Neutral,Neutral,Second,First,1997
1230,India,Pakistan,1,Toronto,"Sep 18, 1997",India,Canada,Neutral,Neutral,First,Second,1997
1231,India,Pakistan,2,Toronto,"Sep 20, 1997",India,Canada,Neutral,Neutral,Second,First,1997
1232,India,Pakistan,2,Toronto,"Sep 21, 1997",Pakistan,Canada,Neutral,Neutral,First,Second,1997
1233,Pakistan,India,2,Hyderabad,"Sep 28, 1997",Pakistan,India,Away,Home,Second,First,1997
1234,Pakistan,India,2,Karachi,"Sep 30, 1997",India,Pakistan,Home,Away,First,Second,1997
1236,Pakistan,India,2,Lahore,"Oct 2, 1997",Pakistan,Pakistan,Home,Away,Second,First,1997
1237,Zimbabwe,New Zealand,2,Harare,"Oct 4, 1997",Zimbabwe,Zimbabwe,Home,Away,Second,First,1997
1238,Zimbabwe,New Zealand,1,Harare,"Oct 5, 1997",New Zealand,Zimbabwe,Home,Away,Second,First,1997
1239,Kenya,Bangladesh,1,Nairobi,"Oct 10, 1997",Kenya,Kenya,Home,Away,First,Second,1997
1240,Bangladesh,Zimbabwe,1,Nairobi,"Oct 11, 1997",Zimbabwe,Kenya,Neutral,Neutral,Second,First,1997
1241,Kenya,Zimbabwe,2,Nairobi,"Oct 12, 1997",Zimbabwe,Kenya,Home,Away,First,Second,1997
1242,Bangladesh,Zimbabwe,1,Nairobi,"Oct 14, 1997",Zimbabwe,Kenya,Neutral,Neutral,Second,First,1997
1243,Kenya,Bangladesh,2,Nairobi,"Oct 15, 1997",Kenya,Kenya,Home,Away,Second,First,1997
1244,Kenya,Zimbabwe,2,Nairobi,"Oct 16, 1997",Zimbabwe,Kenya,Home,Away,First,Second,1997
1245,Kenya,Zimbabwe,1,Nairobi,"Oct 18, 1997",Zimbabwe,Kenya,Home,Away,Second,First,1997
1246,Kenya,Zimbabwe,1,Nairobi,"Oct 19, 1997",Zimbabwe,Kenya,Home,Away,Second,First,1997
1247,Sri Lanka,West Indies,2,Lahore,"Nov 1, 1997",Sri Lanka,Pakistan,Neutral,Neutral,Second,First,1997
1248,Pakistan,South Africa,1,Lahore,"Nov 2, 1997",South Africa,Pakistan,Home,Away,Second,First,1997
1249,South Africa,West Indies,2,Lahore,"Nov 3, 1997",South Africa,Pakistan,Neutral,Neutral,Second,First,1997
1250,Pakistan,West Indies,2,Lahore,"Nov 4, 1997",Pakistan,Pakistan,Home,Away,Second,First,1997
1251,Pakistan,Sri Lanka,2,Lahore,"Nov 5, 1997",Sri Lanka,Pakistan,Home,Away,First,Second,1997
1252,South Africa,Sri Lanka,1,Lahore,"Nov 6, 1997",South Africa,Pakistan,Neutral,Neutral,First,Second,1997
1253,South Africa,Sri Lanka,2,Lahore,"Nov 8, 1997",South Africa,Pakistan,Neutral,Neutral,Second,First,1997
1254,Australia,South Africa,1,Sydney,"Dec 4, 1997",South Africa,Australia,Home,Away,Second,First,1997
1255,New Zealand,South Africa,1,Adelaide,"Dec 6, 1997",New Zealand,Australia,Neutral,Neutral,First,Second,1997
1256,Australia,New Zealand,2,Adelaide,"Dec 7, 1997",Australia,Australia,Home,Away,Second,First,1997
1257,Australia,South Africa,1,Melbourne,"Dec 9, 1997",South Africa,Australia,Home,Away,Second,First,1997
1258,New Zealand,South Africa,1,Hobart,"Dec 11, 1997",South Africa,Australia,Neutral,Neutral,Second,First,1997
1259,England,India,1,Sharjah,"Dec 11, 1997",England,U.A.E.,Neutral,Neutral,First,Second,1997
1260,Pakistan,West Indies,1,Sharjah,"Dec 12, 1997",West Indies,U.A.E.,Neutral,Neutral,Second,First,1997
1261,England,West Indies,2,Sharjah,"Dec 13, 1997",England,U.A.E.,Neutral,Neutral,Second,First,1997
1262,India,Pakistan,2,Sharjah,"Dec 14, 1997",Pakistan,U.A.E.,Neutral,Neutral,First,Second,1997
1263,England,Pakistan,1,Sharjah,"Dec 15, 1997",England,U.A.E.,Neutral,Neutral,First,Second,1997
1264,India,West Indies,1,Sharjah,"Dec 16, 1997",West Indies,U.A.E.,Neutral,Neutral,Second,First,1997
1265,Australia,New Zealand,2,Melbourne,"Dec 17, 1997",Australia,Australia,Home,Away,Second,First,1997
1266,England,West Indies,2,Sharjah,"Dec 19, 1997",England,U.A.E.,Neutral,Neutral,Second,First,1997
1267,India,Sri Lanka,2,Guwahati,"Dec 22, 1997",India,India,Home,Away,Second,First,1997
1269,India,Sri Lanka,2,Margao,"Dec 28, 1997",Sri Lanka,India,Home,Away,First,Second,1997
1270,New Zealand,South Africa,1,Brisbane,"Jan 9, 1998",South Africa,Australia,Neutral,Neutral,Second,First,1998
1271,Bangladesh,India,2,Dhaka,"Jan 10, 1998",India,Bangladesh,Home,Away,First,Second,1998
1273,India,Pakistan,1,Dhaka,"Jan 11, 1998",India,Bangladesh,Neutral,Neutral,First,Second,1998
1272,Australia,South Africa,2,Brisbane,"Jan 11, 1998",South Africa,Australia,Home,Away,First,Second,1998
1274,Bangladesh,Pakistan,2,Dhaka,"Jan 12, 1998",Pakistan,Bangladesh,Home,Away,First,Second,1998
1276,India,Pakistan,2,Dhaka,"Jan 14, 1998",India,Bangladesh,Neutral,Neutral,Second,First,1998
1275,Australia,New Zealand,1,Sydney,"Jan 14, 1998",Australia,Australia,Home,Away,First,Second,1998
1277,India,Pakistan,2,Dhaka,"Jan 16, 1998",Pakistan,Bangladesh,Neutral,Neutral,First,Second,1998
1278,New Zealand,South Africa,1,Perth,"Jan 16, 1998",South Africa,Australia,Neutral,Neutral,Second,First,1998
1279,India,Pakistan,2,Dhaka,"Jan 18, 1998",India,Bangladesh,Neutral,Neutral,Second,First,1998
1280,Australia,South Africa,2,Perth,"Jan 18, 1998",South Africa,Australia,Home,Away,First,Second,1998
1281,Australia,New Zealand,2,Melbourne,"Jan 21, 1998",New Zealand,Australia,Home,Away,First,Second,1998
1282,Sri Lanka,Zimbabwe,2,Colombo,"Jan 22, 1998",Sri Lanka,Sri Lanka,Home,Away,Second,First,1998
1283,Australia,South Africa,1,Melbourne,"Jan 23, 1998",South Africa,Australia,Home,Away,Second,First,1998
1284,Sri Lanka,Zimbabwe,2,Colombo,"Jan 24, 1998",Sri Lanka,Sri Lanka,Home,Away,Second,First,1998
1285,Australia,South Africa,2,Sydney,"Jan 26, 1998",Australia,Australia,Home,Away,Second,First,1998
1286,Sri Lanka,Zimbabwe,2,Colombo,"Jan 26, 1998",Sri Lanka,Sri Lanka,Home,Away,Second,First,1998
1287,Australia,South Africa,1,Sydney,"Jan 27, 1998",Australia,Australia,Home,Away,First,Second,1998
1288,New Zealand,Zimbabwe,1,Hamilton,"Feb 4, 1998",New Zealand,New Zealand,Home,Away,First,Second,1998
1289,New Zealand,Zimbabwe,2,Wellington,"Feb 6, 1998",New Zealand,New Zealand,Home,Away,Second,First,1998
1290,New Zealand,Australia,2,Christchurch,"Feb 8, 1998",Australia,New Zealand,Home,Away,First,Second,1998
1291,New Zealand,Australia,1,Wellington,"Feb 10, 1998",Australia,New Zealand,Home,Away,Second,First,1998
1292,New Zealand,Australia,2,Napier,"Feb 12, 1998",New Zealand,New Zealand,Home,Away,Second,First,1998
1293,New Zealand,Australia,1,Auckland,"Feb 14, 1998",New Zealand,New Zealand,Home,Away,First,Second,1998
1294,New Zealand,Zimbabwe,1,Christchurch,"Mar 4, 1998",Zimbabwe,New Zealand,Home,Away,Second,First,1998
1295,New Zealand,Zimbabwe,2,Napier,"Mar 6, 1998",New Zealand,New Zealand,Home,Away,Second,First,1998
1296,New Zealand,Zimbabwe,1,Auckland,"Mar 8, 1998",New Zealand,New Zealand,Home,Away,First,Second,1998
1297,Zimbabwe,Pakistan,2,Harare,"Mar 28, 1998",Pakistan,Zimbabwe,Home,Away,First,Second,1998
1298,Zimbabwe,Pakistan,2,Harare,"Mar 29, 1998",Pakistan,Zimbabwe,Home,Away,First,Second,1998
1299,West Indies,England,1,Bridgetown,"Mar 29, 1998",England,West Indies,Home,Away,Second,First,1998
1300,India,Australia,1,Kochi,"Apr 1, 1998",India,India,Home,Away,First,Second,1998
1301,West Indies,England,2,Bridgetown,"Apr 1, 1998",West Indies,West Indies,Home,Away,Second,First,1998
1302,Australia,Zimbabwe,1,Ahmedabad,"Apr 3, 1998",Australia,India,Neutral,Neutral,First,Second,1998
1303,South Africa,Pakistan,1,Durban,"Apr 3, 1998",South Africa,South Africa,Home,Away,First,Second,1998
1304,West Indies,England,2,Kingstown,"Apr 4, 1998",West Indies,West Indies,Home,Away,Second,First,1998
1305,India,Zimbabwe,1,Vadodara,"Apr 5, 1998",India,India,Home,Away,First,Second,1998
1306,South Africa,Sri Lanka,1,Johannesburg,"Apr 5, 1998",South Africa,South Africa,Home,Away,First,Second,1998
1307,West Indies,England,2,Kingstown,"Apr 5, 1998",West Indies,West Indies,Home,Away,Second,First,1998
1308,India,Australia,2,Kanpur,"Apr 7, 1998",India,India,Home,Away,Second,First,1998
1309,Pakistan,Sri Lanka,2,Kimberley,"Apr 7, 1998",Pakistan,South Africa,Neutral,Neutral,Second,First,1998
1310,West Indies,England,1,Port of Spain,"Apr 8, 1998",West Indies,West Indies,Home,Away,First,Second,1998
1311,India,Zimbabwe,1,Cuttack,"Apr 9, 1998",India,India,Home,Away,First,Second,1998
1312,Pakistan,Sri Lanka,1,Paarl,"Apr 9, 1998",Pakistan,South Africa,Neutral,Neutral,First,Second,1998
1313,Australia,Zimbabwe,1,Delhi,"Apr 11, 1998",Australia,India,Neutral,Neutral,First,Second,1998
1314,South Africa,Pakistan,2,East London,"Apr 11, 1998",South Africa,South Africa,Home,Away,Second,First,1998
1315,South Africa,Sri Lanka,2,Port Elizabeth,"Apr 13, 1998",Sri Lanka,South Africa,Home,Away,First,Second,1998
1316,India,Australia,2,Delhi,"Apr 14, 1998",Australia,India,Home,Away,First,Second,1998
1317,Pakistan,Sri Lanka,1,Benoni,"Apr 15, 1998",Sri Lanka,South Africa,Neutral,Neutral,Second,First,1998
1318,South Africa,Pakistan,2,Centurion,"Apr 17, 1998",South Africa,South Africa,Home,Away,Second,First,1998
1319,India,New Zealand,1,Sharjah,"Apr 17, 1998",India,U.A.E.,Neutral,Neutral,First,Second,1998
1320,Australia,New Zealand,2,Sharjah,"Apr 18, 1998",Australia,U.A.E.,Neutral,Neutral,Second,First,1998
1321,South Africa,Sri Lanka,2,Bloemfontein,"Apr 19, 1998",South Africa,South Africa,Home,Away,Second,First,1998
1322,Australia,India,1,Sharjah,"Apr 19, 1998",Australia,U.A.E.,Neutral,Neutral,First,Second,1998
1323,India,New Zealand,2,Sharjah,"Apr 20, 1998",New Zealand,U.A.E.,Neutral,Neutral,First,Second,1998
1324,Australia,New Zealand,2,Sharjah,"Apr 21, 1998",Australia,U.A.E.,Neutral,Neutral,Second,First,1998
1325,Australia,India,1,Sharjah,"Apr 22, 1998",Australia,U.A.E.,Neutral,Neutral,First,Second,1998
1326,South Africa,Pakistan,2,Cape Town,"Apr 23, 1998",South Africa,South Africa,Home,Away,Second,First,1998
1327,Australia,India,2,Sharjah,"Apr 24, 1998",India,U.A.E.,Neutral,Neutral,First,Second,1998
1328,India,Bangladesh,2,Mohali,"May 14, 1998",India,,Neutral,Neutral,Second,First,1998
1329,Bangladesh,Kenya,2,Hyderabad,"May 17, 1998",Bangladesh,India,Neutral,Neutral,Second,First,1998
1330,India,Kenya,2,Bengaluru,"May 20, 1998",India,India,Home,Away,Second,First,1998
1331,England,South Africa,2,The Oval,"May 21, 1998",South Africa,England,Home,Away,First,Second,1998
1333,Bangladesh,Kenya,1,Chennai,"May 23, 1998",Kenya,India,Neutral,Neutral,Second,First,1998
1332,England,South Africa,1,Manchester,"May 23, 1998",South Africa,England,Home,Away,Second,First,1998
1334,England,South Africa,2,Leeds,"May 24, 1998",England,England,Home,Away,Second,First,1998
1335,India,Bangladesh,2,Mumbai,"May 25, 1998",India,India,Home,Away,Second,First,1998
1336,India,Kenya,1,Gwalior,"May 28, 1998",Kenya,India,Home,Away,Second,First,1998
1337,India,Kenya,2,Kolkata,"May 31, 1998",India,India,Home,Away,Second,First,1998
1338,Sri Lanka,India,2,Colombo,"Jun 19, 1998",India,Sri Lanka,Home,Away,First,Second,1998
1339,Sri Lanka,New Zealand,2,Colombo,"Jun 21, 1998",Sri Lanka,Sri Lanka,Home,Away,Second,First,1998
1341,Sri Lanka,India,1,Colombo,"Jul 1, 1998",Sri Lanka,Sri Lanka,Home,Away,First,Second,1998
1343,Sri Lanka,New Zealand,1,Colombo,"Jul 5, 1998",Sri Lanka,Sri Lanka,Home,Away,First,Second,1998
1344,Sri Lanka,India,1,Colombo,"Jul 7, 1998",India,Sri Lanka,Home,Away,Second,First,1998
1345,South Africa,Sri Lanka,1,Nottingham,"Aug 14, 1998",Sri Lanka,England,Neutral,Neutral,Second,First,1998
1346,England,Sri Lanka,1,Lord's,"Aug 16, 1998",England,England,Home,Away,First,Second,1998
1347,England,South Africa,1,Birmingham,"Aug 18, 1998",South Africa,England,Home,Away,Second,First,1998
1348,England,Sri Lanka,2,Lord's,"Aug 20, 1998",Sri Lanka,England,Home,Away,First,Second,1998
1349,India,Pakistan,2,Toronto,"Sep 12, 1998",India,Canada,Neutral,Neutral,Second,First,1998
1350,India,Pakistan,1,Toronto,"Sep 13, 1998",Pakistan,Canada,Neutral,Neutral,Second,First,1998
1351,India,Pakistan,1,Toronto,"Sep 16, 1998",Pakistan,Canada,Neutral,Neutral,Second,First,1998
1352,India,Pakistan,1,Toronto,"Sep 19, 1998",Pakistan,Canada,Neutral,Neutral,Second,First,1998
1353,India,Pakistan,2,Toronto,"Sep 20, 1998",Pakistan,Canada,Neutral,Neutral,First,Second,1998
1354,Zimbabwe,India,2,Bulawayo,"Sep 26, 1998",India,Zimbabwe,Home,Away,First,Second,1998
1355,Zimbabwe,India,2,Bulawayo,"Sep 27, 1998",India,Zimbabwe,Home,Away,First,Second,1998
1356,Zimbabwe,India,1,Harare,"Sep 30, 1998",Zimbabwe,Zimbabwe,Home,Away,First,Second,1998
1357,New Zealand,Zimbabwe,2,Dhaka,"Oct 24, 1998",New Zealand,Bangladesh,Neutral,Neutral,Second,First,1998
1358,England,South Africa,2,Dhaka,"Oct 25, 1998",South Africa,Bangladesh,Neutral,Neutral,First,Second,1998
1359,New Zealand,Sri Lanka,2,Dhaka,"Oct 26, 1998",Sri Lanka,Bangladesh,Neutral,Neutral,First,Second,1998
1360,Australia,India,1,Dhaka,"Oct 28, 1998",India,Bangladesh,Neutral,Neutral,Second,First,1998
1361,Pakistan,West Indies,1,Dhaka,"Oct 29, 1998",West Indies,Bangladesh,Neutral,Neutral,Second,First,1998
1362,South Africa,Sri Lanka,1,Dhaka,"Oct 30, 1998",South Africa,Bangladesh,Neutral,Neutral,First,Second,1998
1363,India,West Indies,2,Dhaka,"Oct 31, 1998",West Indies,Bangladesh,Neutral,Neutral,First,Second,1998
1364,South Africa,West Indies,2,Dhaka,"Nov 1, 1998",South Africa,Bangladesh,Neutral,Neutral,Second,First,1998
1365,Pakistan,Australia,1,Karachi,"Nov 6, 1998",Australia,Pakistan,Home,Away,Second,First,1998
1366,India,Sri Lanka,2,Sharjah,"Nov 6, 1998",India,U.A.E.,Neutral,Neutral,Second,First,1998
1367,Sri Lanka,Zimbabwe,2,Sharjah,"Nov 7, 1998",Zimbabwe,U.A.E.,Neutral,Neutral,First,Second,1998
1368,Pakistan,Australia,2,Peshawar,"Nov 8, 1998",Australia,Pakistan,Home,Away,First,Second,1998
1369,India,Zimbabwe,2,Sharjah,"Nov 8, 1998",India,U.A.E.,Neutral,Neutral,Second,First,1998
1370,India,Sri Lanka,1,Sharjah,"Nov 9, 1998",India,U.A.E.,Neutral,Neutral,First,Second,1998
1371,Pakistan,Australia,2,Lahore,"Nov 10, 1998",Australia,Pakistan,Home,Away,First,Second,1998
1372,Sri Lanka,Zimbabwe,1,Sharjah,"Nov 10, 1998",Zimbabwe,U.A.E.,Neutral,Neutral,Second,First,1998
1373,India,Zimbabwe,1,Sharjah,"Nov 11, 1998",Zimbabwe,U.A.E.,Neutral,Neutral,Second,First,1998
1374,India,Zimbabwe,2,Sharjah,"Nov 13, 1998",India,U.A.E.,Neutral,Neutral,Second,First,1998
1375,Pakistan,Zimbabwe,2,Gujranwala,"Nov 20, 1998",Pakistan,Pakistan,Home,Away,Second,First,1998
1376,Pakistan,Zimbabwe,2,Sheikhupura,"Nov 22, 1998",Zimbabwe,Pakistan,Home,Away,First,Second,1998
1377,Pakistan,Zimbabwe,1,Rawalpindi,"Nov 24, 1998",Pakistan,Pakistan,Home,Away,First,Second,1998
1378,New Zealand,India,2,Taupo,"Jan 9, 1999",New Zealand,New Zealand,Home,Away,Second,First,1999
1379,Australia,England,1,Brisbane,"Jan 10, 1999",England,Australia,Home,Away,Second,First,1999
1380,England,Sri Lanka,2,Brisbane,"Jan 11, 1999",England,Australia,Neutral,Neutral,Second,First,1999
1381,New Zealand,India,2,Napier,"Jan 12, 1999",India,New Zealand,Home,Away,First,Second,1999
1382,Australia,Sri Lanka,2,Sydney,"Jan 13, 1999",Australia,Australia,Home,Away,Second,First,1999
1384,Australia,England,2,Melbourne,"Jan 15, 1999",Australia,Australia,Home,Away,Second,First,1999
1385,New Zealand,India,2,Auckland,"Jan 16, 1999",India,New Zealand,Home,Away,First,Second,1999
1386,Australia,England,1,Sydney,"Jan 17, 1999",England,Australia,Home,Away,Second,First,1999
1387,New Zealand,India,1,Christchurch,"Jan 19, 1999",New Zealand,New Zealand,Home,Away,First,Second,1999
1388,England,Sri Lanka,2,Melbourne,"Jan 19, 1999",England,Australia,Neutral,Neutral,Second,First,1999
1389,Australia,Sri Lanka,2,Hobart,"Jan 21, 1999",Sri Lanka,Australia,Home,Away,First,Second,1999
1390,South Africa,West Indies,2,Johannesburg,"Jan 22, 1999",South Africa,South Africa,Home,Away,Second,First,1999
1391,England,Sri Lanka,2,Adelaide,"Jan 23, 1999",Sri Lanka,Australia,Neutral,Neutral,First,Second,1999
1392,Australia,Sri Lanka,1,Adelaide,"Jan 24, 1999",Australia,Australia,Home,Away,First,Second,1999
1393,South Africa,West Indies,1,East London,"Jan 24, 1999",West Indies,South Africa,Home,Away,Second,First,1999
1394,Australia,England,1,Adelaide,"Jan 26, 1999",Australia,Australia,Home,Away,First,Second,1999
1395,South Africa,West Indies,1,Durban,"Jan 27, 1999",South Africa,South Africa,Home,Away,First,Second,1999
1396,England,Sri Lanka,1,Perth,"Jan 29, 1999",England,Australia,Neutral,Neutral,First,Second,1999
1397,South Africa,West Indies,1,Port Elizabeth,"Jan 30, 1999",South Africa,South Africa,Home,Away,First,Second,1999
1398,Australia,Sri Lanka,1,Perth,"Jan 31, 1999",Australia,Australia,Home,Away,First,Second,1999
1399,South Africa,West Indies,1,Cape Town,"Feb 2, 1999",South Africa,South Africa,Home,Away,First,Second,1999
1400,England,Sri Lanka,1,Sydney,"Feb 3, 1999",Sri Lanka,Australia,Neutral,Neutral,Second,First,1999
1401,Australia,England,2,Sydney,"Feb 5, 1999",Australia,Australia,Home,Away,Second,First,1999
1402,South Africa,West Indies,1,Bloemfontein,"Feb 5, 1999",South Africa,South Africa,Home,Away,First,Second,1999
1403,Australia,Sri Lanka,1,Melbourne,"Feb 7, 1999",Australia,Australia,Home,Away,First,Second,1999
1404,South Africa,West Indies,1,Centurion,"Feb 7, 1999",South Africa,South Africa,Home,Away,First,Second,1999
1405,Australia,England,1,Sydney,"Feb 10, 1999",Australia,Australia,Home,Away,First,Second,1999
1406,Australia,England,1,Melbourne,"Feb 13, 1999",Australia,Australia,Home,Away,First,Second,1999
1407,New Zealand,South Africa,2,Dunedin,"Feb 14, 1999",New Zealand,New Zealand,Home,Away,Second,First,1999
1408,New Zealand,South Africa,2,Christchurch,"Feb 17, 1999",South Africa,New Zealand,Home,Away,First,Second,1999
1409,New Zealand,South Africa,2,Auckland,"Feb 20, 1999",New Zealand,New Zealand,Home,Away,Second,First,1999
1410,Bangladesh,Pakistan,1,Dhaka,"Mar 16, 1999",Pakistan,Bangladesh,Home,Away,Second,First,1999
1411,Pakistan,Sri Lanka,1,Jamshedpur,"Mar 19, 1999",Pakistan,India,Neutral,Neutral,First,Second,1999
1412,Kenya,Zimbabwe,1,Dhaka,"Mar 19, 1999",Zimbabwe,Bangladesh,Neutral,Neutral,Second,First,1999
1413,Bangladesh,Kenya,2,Dhaka,"Mar 20, 1999",Kenya,Bangladesh,Home,Away,First,Second,1999
1414,Bangladesh,Zimbabwe,1,Dhaka,"Mar 21, 1999",Zimbabwe,Bangladesh,Home,Away,Second,First,1999
1415,India,Sri Lanka,1,Nagpur,"Mar 22, 1999",India,India,Home,Away,First,Second,1999
1416,Kenya,Zimbabwe,1,Dhaka,"Mar 23, 1999",Zimbabwe,Bangladesh,Neutral,Neutral,Second,First,1999
1417,India,Pakistan,1,Jaipur,"Mar 24, 1999",Pakistan,India,Home,Away,Second,First,1999
1418,Bangladesh,Kenya,1,Dhaka,"Mar 24, 1999",Kenya,Bangladesh,Home,Away,Second,First,1999
1420,Bangladesh,Zimbabwe,2,Dhaka,"Mar 25, 1999",Zimbabwe,Bangladesh,Home,Away,First,Second,1999
1421,New Zealand,South Africa,2,Napier,"Mar 26, 1999",South Africa,New Zealand,Home,Away,First,Second,1999
